sales_id,date,product_id,units_sold,selling_price,sales_amount
1490,2025-05-29,P010,6,20,120
1491,2025-05-30,P001,100,26,2600
1492,2025-05-30,P002,19,29,551
1493,2025-05-30,P003,81,26,2106
1494,2025-05-30,P004,46,28,1288
1495,2025-05-30,P005,5,135,675
1496,2025-05-30,P006,18,96,1728
1497,2025-05-30,P007,11,44,484
1498,2025-05-30,P008,32,10,320
1499,2025-05-30,P009,6,136,816
1500,2025-05-30,P010,10,20,200
1501,2025-05-31,P001,100,26,2600
1502,2025-05-31,P002,24,29,696
1503,2025-05-31,P003,66,26,1716
1504,2025-05-31,P004,57,28,1596
1505,2025-05-31,P005,5,135,675
1506,2025-05-31,P006,15,96,1440
1507,2025-05-31,P007,11,44,484
1508,2025-05-31,P008,36,10,360
1509,2025-05-31,P009,6,136,816
1510,2025-05-31,P010,9,20,180
1511,2025-06-01,P001,97,26,2522
1512,2025-06-01,P002,21,29,609
1513,2025-06-01,P003,78,26,2028
1514,2025-06-01,P004,65,28,1820
1515,2025-06-01,P005,4,135,540
1516,2025-06-01,P006,21,96,2016
1517,2025-06-01,P007,14,44,616
1518,2025-06-01,P008,32,10,320
1519,2025-06-01,P009,7,136,952
1520,2025-06-01,P010,11,20,220
1521,2025-06-02,P001,84,26,2184
1522,2025-06-02,P002,18,29,522
1523,2025-06-02,P003,75,26,1950
1524,2025-06-02,P004,50,28,1400
1525,2025-06-02,P005,4,135,540
1526,2025-06-02,P006,16,96,1536
1527,2025-06-02,P007,11,44,484
1528,2025-06-02,P008,27,10,270
1529,2025-06-02,P009,6,136,816
1530,2025-06-02,P010,11,20,220
1531,2025-06-03,P001,85,26,2210
1532,2025-06-03,P002,23,29,667
1533,2025-06-03,P003,70,26,1820
1534,2025-06-03,P004,42,28,1176
1535,2025-06-03,P005,5,135,675
1536,2025-06-03,P006,15,96,1440
1537,2025-06-03,P007,14,44,616
1538,2025-06-03,P008,30,10,300
1539,2025-06-03,P009,5,136,680
1540,2025-06-03,P010,9,20,180
1541,2025-06-04,P001,100,26,2600
1542,2025-06-04,P002,19,29,551
1543,2025-06-04,P003,67,26,1742
1544,2025-06-04,P004,41,28,1148
1545,2025-06-04,P005,5,135,675
1546,2025-06-04,P006,18,96,1728
1547,2025-06-04,P007,14,44,616
1548,2025-06-04,P008,33,10,330
1549,2025-06-04,P009,8,136,1088
1550,2025-06-04,P010,9,20,180
1551,2025-06-05,P001,98,26,2548
1552,2025-06-05,P002,21,29,609
1553,2025-06-05,P003,63,26,1638
1554,2025-06-05,P004,48,28,1344
1555,2025-06-05,P005,4,135,540
1556,2025-06-05,P006,17,96,1632
1557,2025-06-05,P007,10,44,440
1558,2025-06-05,P008,37,10,370
1559,2025-06-05,P009,6,136,816
1560,2025-06-05,P010,13,20,260
1561,2025-06-06,P001,92,26,2392
1562,2025-06-06,P002,21,29,609
1563,2025-06-06,P003,62,26,1612
1564,2025-06-06,P004,51,28,1428
1565,2025-06-06,P005,5,135,675
1566,2025-06-06,P006,17,96,1632
1567,2025-06-06,P007,13,44,572
1568,2025-06-06,P008,41,10,410
1569,2025-06-06,P009,7,136,952
1570,2025-06-06,P010,9,20,180
1571,2025-06-07,P001,108,26,2808
1572,2025-06-07,P002,22,29,638
1573,2025-06-07,P003,73,26,1898
1574,2025-06-07,P004,65,28,1820
1575,2025-06-07,P005,4,135,540
1576,2025-06-07,P006,21,96,2016
1577,2025-06-07,P007,15,44,660
1578,2025-06-07,P008,41,10,410
1579,2025-06-07,P009,6,136,816
1580,2025-06-07,P010,16,20,320
1581,2025-06-08,P001,93,26,2418
1582,2025-06-08,P002,23,29,667
1583,2025-06-08,P003,64,26,1664
1584,2025-06-08,P004,50,28,1400
1585,2025-06-08,P005,4,135,540
1586,2025-06-08,P006,16,96,1536
1587,2025-06-08,P007,13,44,572
1588,2025-06-08,P008,42,10,420
1589,2025-06-08,P009,6,136,816
1590,2025-06-08,P010,16,20,320
1591,2025-06-09,P001,101,26,2626
1592,2025-06-09,P002,23,29,667
1593,2025-06-09,P003,65,26,1690
1594,2025-06-09,P004,53,28,1484
1595,2025-06-09,P005,5,135,675
1596,2025-06-09,P006,13,96,1248
1597,2025-06-09,P007,12,44,528
1598,2025-06-09,P008,31,10,310
1599,2025-06-09,P009,7,136,952
1600,2025-06-09,P010,7,20,140
1601,2025-06-10,P001,102,26,2652
1602,2025-06-10,P002,18,29,522
1603,2025-06-10,P003,74,26,1924
1604,2025-06-10,P004,55,28,1540
1605,2025-06-10,P005,5,135,675
1606,2025-06-10,P006,18,96,1728
1607,2025-06-10,P007,13,44,572
1608,2025-06-10,P008,35,10,350
1609,2025-06-10,P009,5,136,680
1610,2025-06-10,P010,6,20,120
1611,2025-06-11,P001,94,26,2444
1612,2025-06-11,P002,21,29,609
1613,2025-06-11,P003,74,26,1924
1614,2025-06-11,P004,56,28,1568
1615,2025-06-11,P005,4,135,540
1616,2025-06-11,P006,16,96,1536
1617,2025-06-11,P007,12,44,528
1618,2025-06-11,P008,32,10,320
1619,2025-06-11,P009,6,136,816
1620,2025-06-11,P010,11,20,220
1621,2025-06-12,P001,90,26,2340
1622,2025-06-12,P002,23,29,667
1623,2025-06-12,P003,74,26,1924
1624,2025-06-12,P004,46,28,1288
1625,2025-06-12,P005,4,135,540
1626,2025-06-12,P006,13,96,1248
1627,2025-06-12,P007,12,44,528
1628,2025-06-12,P008,30,10,300
1629,2025-06-12,P009,6,136,816
1630,2025-06-12,P010,9,20,180
1631,2025-06-13,P001,85,26,2210
1632,2025-06-13,P002,22,29,638
1633,2025-06-13,P003,75,26,1950
1634,2025-06-13,P004,58,28,1624
1635,2025-06-13,P005,5,135,675
1636,2025-06-13,P006,13,96,1248
1637,2025-06-13,P007,12,44,528
1638,2025-06-13,P008,31,10,310
1639,2025-06-13,P009,6,136,816
1640,2025-06-13,P010,8,20,160
1641,2025-06-14,P001,88,26,2288
1642,2025-06-14,P002,19,29,551
1643,2025-06-14,P003,65,26,1690
1644,2025-06-14,P004,50,28,1400
1645,2025-06-14,P005,4,135,540
1646,2025-06-14,P006,19,96,1824
1647,2025-06-14,P007,12,44,528
1648,2025-06-14,P008,37,10,370
1649,2025-06-14,P009,6,136,816
1650,2025-06-14,P010,9,20,180
1651,2025-06-15,P001,97,26,2522
1652,2025-06-15,P002,19,29,551
1653,2025-06-15,P003,80,26,2080
1654,2025-06-15,P004,54,28,1512
1655,2025-06-15,P005,5,135,675
1656,2025-06-15,P006,18,96,1728
1657,2025-06-15,P007,13,44,572
1658,2025-06-15,P008,25,10,250
1659,2025-06-15,P009,8,136,1088
1660,2025-06-15,P010,10,20,200
1661,2025-06-16,P001,103,26,2678
1662,2025-06-16,P002,18,29,522
1663,2025-06-16,P003,67,26,1742
1664,2025-06-16,P004,41,28,1148
1665,2025-06-16,P005,4,135,540
1666,2025-06-16,P006,18,96,1728
1667,2025-06-16,P007,13,44,572
1668,2025-06-16,P008,30,10,300
1669,2025-06-16,P009,7,136,952
1670,2025-06-16,P010,10,20,200
1671,2025-06-17,P001,89,26,2314
1672,2025-06-17,P002,23,29,667
1673,2025-06-17,P003,75,26,1950
1674,2025-06-17,P004,56,28,1568
1675,2025-06-17,P005,4,135,540
1676,2025-06-17,P006,15,96,1440
1677,2025-06-17,P007,13,44,572
1678,2025-06-17,P008,26,10,260
1679,2025-06-17,P009,7,136,952
1680,2025-06-17,P010,6,20,120
1681,2025-06-18,P001,91,26,2366
1682,2025-06-18,P002,22,29,638
1683,2025-06-18,P003,66,26,1716
1684,2025-06-18,P004,61,28,1708
1685,2025-06-18,P005,5,135,675
1686,2025-06-18,P006,13,96,1248
1687,2025-06-18,P007,15,44,660
1688,2025-06-18,P008,29,10,290
1689,2025-06-18,P009,7,136,952
1690,2025-06-18,P010,8,20,160
1691,2025-06-19,P001,102,26,2652
1692,2025-06-19,P002,22,29,638
1693,2025-06-19,P003,64,26,1664
1694,2025-06-19,P004,51,28,1428
1695,2025-06-19,P005,5,135,675
1696,2025-06-19,P006,12,96,1152
1697,2025-06-19,P007,11,44,484
1698,2025-06-19,P008,28,10,280
1699,2025-06-19,P009,6,136,816
1700,2025-06-19,P010,8,20,160
1701,2025-06-20,P001,93,26,2418
1702,2025-06-20,P002,21,29,609
1703,2025-06-20,P003,67,26,1742
1704,2025-06-20,P004,53,28,1484
1705,2025-06-20,P005,4,135,540
1706,2025-06-20,P006,19,96,1824
1707,2025-06-20,P007,14,44,616
1708,2025-06-20,P008,28,10,280
1709,2025-06-20,P009,6,136,816
1710,2025-06-20,P010,10,20,200
1711,2025-06-21,P001,96,26,2496
1712,2025-06-21,P002,22,29,638
1713,2025-06-21,P003,70,26,1820
1714,2025-06-21,P004,62,28,1736
1715,2025-06-21,P005,4,135,540
1716,2025-06-21,P006,20,96,1920
1717,2025-06-21,P007,16,44,704
1718,2025-06-21,P008,33,10,330
1719,2025-06-21,P009,8,136,1088
1720,2025-06-21,P010,11,20,220
1721,2025-06-22,P001,100,26,2600
1722,2025-06-22,P002,17,29,493
1723,2025-06-22,P003,73,26,1898
1724,2025-06-22,P004,66,28,1848
1725,2025-06-22,P005,5,135,675
1726,2025-06-22,P006,21,96,2016
1727,2025-06-22,P007,14,44,616
1728,2025-06-22,P008,35,10,350
1729,2025-06-22,P009,7,136,952
1730,2025-06-22,P010,8,20,160
1731,2025-06-23,P001,94,26,2444
1732,2025-06-23,P002,21,29,609
1733,2025-06-23,P003,78,26,2028
1734,2025-06-23,P004,43,28,1204
1735,2025-06-23,P005,5,135,675
1736,2025-06-23,P006,12,96,1152
1737,2025-06-23,P007,14,44,616
1738,2025-06-23,P008,25,10,250
1739,2025-06-23,P009,5,136,680
1740,2025-06-23,P010,8,20,160
1741,2025-06-24,P001,81,26,2106
1742,2025-06-24,P002,22,29,638
1743,2025-06-24,P003,69,26,1794
1744,2025-06-24,P004,57,28,1596
1745,2025-06-24,P005,5,135,675
1746,2025-06-24,P006,18,96,1728
1747,2025-06-24,P007,14,44,616
1748,2025-06-24,P008,25,10,250
1749,2025-06-24,P009,6,136,816
1750,2025-06-24,P010,7,20,140
1751,2025-06-25,P001,86,26,2236
1752,2025-06-25,P002,22,29,638
1753,2025-06-25,P003,71,26,1846
1754,2025-06-25,P004,46,28,1288
1755,2025-06-25,P005,4,135,540
1756,2025-06-25,P006,18,96,1728
1757,2025-06-25,P007,12,44,528
1758,2025-06-25,P008,29,10,290
1759,2025-06-25,P009,7,136,952
1760,2025-06-25,P010,10,20,200
1761,2025-06-26,P001,94,26,2444
1762,2025-06-26,P002,22,29,638
1763,2025-06-26,P003,73,26,1898
1764,2025-06-26,P004,44,28,1232
1765,2025-06-26,P005,4,135,540
1766,2025-06-26,P006,16,96,1536
1767,2025-06-26,P007,11,44,484
1768,2025-06-26,P008,37,10,370
1769,2025-06-26,P009,6,136,816
1770,2025-06-26,P010,7,20,140
1771,2025-06-27,P001,83,26,2158
1772,2025-06-27,P002,22,29,638
1773,2025-06-27,P003,67,26,1742
1774,2025-06-27,P004,47,28,1316
1775,2025-06-27,P005,5,135,675
1776,2025-06-27,P006,17,96,1632
1777,2025-06-27,P007,12,44,528
1778,2025-06-27,P008,26,10,260
1779,2025-06-27,P009,7,136,952
1780,2025-06-27,P010,8,20,160
1781,2025-06-28,P001,109,26,2834
1782,2025-06-28,P002,23,29,667
1783,2025-06-28,P003,84,26,2184
1784,2025-06-28,P004,62,28,1736
1785,2025-06-28,P005,4,135,540
1786,2025-06-28,P006,17,96,1632
1787,2025-06-28,P007,14,44,616
1788,2025-06-28,P008,30,10,300
1789,2025-06-28,P009,7,136,952
1790,2025-06-28,P010,8,20,160
1791,2025-06-29,P001,94,26,2444
1792,2025-06-29,P002,18,29,522
1793,2025-06-29,P003,75,26,1950
1794,2025-06-29,P004,65,28,1820
1795,2025-06-29,P005,5,135,675
1796,2025-06-29,P006,16,96,1536
1797,2025-06-29,P007,14,44,616
1798,2025-06-29,P008,33,10,330
1799,2025-06-29,P009,6,136,816
1800,2025-06-29,P010,11,20,220
1801,2025-06-30,P001,91,26,2366
1802,2025-06-30,P002,21,29,609
1803,2025-06-30,P003,61,26,1586
1804,2025-06-30,P004,49,28,1372
1805,2025-06-30,P005,5,135,675
1806,2025-06-30,P006,13,96,1248
1807,2025-06-30,P007,14,44,616
1808,2025-06-30,P008,24,10,240
1809,2025-06-30,P009,7,136,952
1810,2025-06-30,P010,11,20,220
1811,2025-07-01,P001,88,26,2288
1812,2025-07-01,P002,24,29,696
1813,2025-07-01,P003,78,26,2028
1814,2025-07-01,P004,50,28,1400
1815,2025-07-01,P005,4,135,540
1816,2025-07-01,P006,19,96,1824
1817,2025-07-01,P007,12,44,528
1818,2025-07-01,P008,32,10,320
1819,2025-07-01,P009,8,136,1088
1820,2025-07-01,P010,7,20,140
1821,2025-07-02,P001,93,26,2418
1822,2025-07-02,P002,21,29,609
1823,2025-07-02,P003,75,26,1950
1824,2025-07-02,P004,60,28,1680
1825,2025-07-02,P005,5,135,675
1826,2025-07-02,P006,13,96,1248
1827,2025-07-02,P007,14,44,616
1828,2025-07-02,P008,26,10,260
1829,2025-07-02,P009,8,136,1088
1830,2025-07-02,P010,11,20,220
1831,2025-07-03,P001,88,26,2288
1832,2025-07-03,P002,20,29,580
1833,2025-07-03,P003,80,26,2080
1834,2025-07-03,P004,61,28,1708
1835,2025-07-03,P005,5,135,675
1836,2025-07-03,P006,18,96,1728
1837,2025-07-03,P007,10,44,440
1838,2025-07-03,P008,31,10,310
1839,2025-07-03,P009,5,136,680
1840,2025-07-03,P010,11,20,220
1841,2025-07-04,P001,85,26,2210
1842,2025-07-04,P002,24,29,696
1843,2025-07-04,P003,71,26,1846
1844,2025-07-04,P004,50,28,1400
1845,2025-07-04,P005,5,135,675
1846,2025-07-04,P006,18,96,1728
1847,2025-07-04,P007,12,44,528
1848,2025-07-04,P008,26,10,260
1849,2025-07-04,P009,5,136,680
1850,2025-07-04,P010,7,20,140
1851,2025-07-05,P001,94,26,2444
1852,2025-07-05,P002,19,29,551
1853,2025-07-05,P003,67,26,1742
1854,2025-07-05,P004,60,28,1680
1855,2025-07-05,P005,5,135,675
1856,2025-07-05,P006,19,96,1824
1857,2025-07-05,P007,15,44,660
1858,2025-07-05,P008,28,10,280
1859,2025-07-05,P009,8,136,1088
1860,2025-07-05,P010,12,20,240
1861,2025-07-06,P001,104,26,2704
1862,2025-07-06,P002,21,29,609
1863,2025-07-06,P003,65,26,1690
1864,2025-07-06,P004,59,28,1652
1865,2025-07-06,P005,4,135,540
1866,2025-07-06,P006,16,96,1536
1867,2025-07-06,P007,13,44,572
1868,2025-07-06,P008,29,10,290
1869,2025-07-06,P009,6,136,816
1870,2025-07-06,P010,8,20,160
1871,2025-07-07,P001,97,26,2522
1872,2025-07-07,P002,24,29,696
1873,2025-07-07,P003,66,26,1716
1874,2025-07-07,P004,55,28,1540
1875,2025-07-07,P005,4,135,540
1876,2025-07-07,P006,17,96,1632
1877,2025-07-07,P007,13,44,572
1878,2025-07-07,P008,25,10,250
1879,2025-07-07,P009,5,136,680
1880,2025-07-07,P010,8,20,160
1881,2025-07-08,P001,88,26,2288
1882,2025-07-08,P002,21,29,609
1883,2025-07-08,P003,79,26,2054
1884,2025-07-08,P004,60,28,1680
1885,2025-07-08,P005,4,135,540
1886,2025-07-08,P006,13,96,1248
1887,2025-07-08,P007,14,44,616
1888,2025-07-08,P008,33,10,330
1889,2025-07-08,P009,7,136,952
1890,2025-07-08,P010,9,20,180
1891,2025-07-09,P001,81,26,2106
1892,2025-07-09,P002,18,29,522
1893,2025-07-09,P003,76,26,1976
1894,2025-07-09,P004,53,28,1484
1895,2025-07-09,P005,4,135,540
1896,2025-07-09,P006,16,96,1536
1897,2025-07-09,P007,12,44,528
1898,2025-07-09,P008,31,10,310
1899,2025-07-09,P009,7,136,952
1900,2025-07-09,P010,7,20,140
1901,2025-07-10,P001,84,26,2184
1902,2025-07-10,P002,22,29,638
1903,2025-07-10,P003,78,26,2028
1904,2025-07-10,P004,41,28,1148
1905,2025-07-10,P005,4,135,540
1906,2025-07-10,P006,17,96,1632
1907,2025-07-10,P007,11,44,484
1908,2025-07-10,P008,31,10,310
1909,2025-07-10,P009,5,136,680
1910,2025-07-10,P010,9,20,180
1911,2025-07-11,P001,91,26,2366
1912,2025-07-11,P002,21,29,609
1913,2025-07-11,P003,63,26,1638
1914,2025-07-11,P004,47,28,1316
1915,2025-07-11,P005,5,135,675
1916,2025-07-11,P006,13,96,1248
1917,2025-07-11,P007,11,44,484
1918,2025-07-11,P008,32,10,320
1919,2025-07-11,P009,5,136,680
1920,2025-07-11,P010,9,20,180
1921,2025-07-12,P001,104,26,2704
1922,2025-07-12,P002,20,29,580
1923,2025-07-12,P003,74,26,1924
1924,2025-07-12,P004,53,28,1484
1925,2025-07-12,P005,4,135,540
1926,2025-07-12,P006,18,96,1728
1927,2025-07-12,P007,15,44,660
1928,2025-07-12,P008,35,10,350
1929,2025-07-12,P009,7,136,952
1930,2025-07-12,P010,11,20,220
1931,2025-07-13,P001,102,26,2652
1932,2025-07-13,P002,21,29,609
1933,2025-07-13,P003,64,26,1664
1934,2025-07-13,P004,51,28,1428
1935,2025-07-13,P005,4,135,540
1936,2025-07-13,P006,22,96,2112
1937,2025-07-13,P007,15,44,660
1938,2025-07-13,P008,26,10,260
1939,2025-07-13,P009,8,136,1088
1940,2025-07-13,P010,7,20,140
1941,2025-07-14,P001,88,26,2288
1942,2025-07-14,P002,22,29,638
1943,2025-07-14,P003,76,26,1976
1944,2025-07-14,P004,61,28,1708
1945,2025-07-14,P005,5,135,675
1946,2025-07-14,P006,15,96,1440
1947,2025-07-14,P007,15,44,660
1948,2025-07-14,P008,29,10,290
1949,2025-07-14,P009,7,136,952
1950,2025-07-14,P010,10,20,200
1951,2025-07-15,P001,87,26,2262
1952,2025-07-15,P002,22,29,638
1953,2025-07-15,P003,74,26,1924
1954,2025-07-15,P004,51,28,1428
1955,2025-07-15,P005,5,135,675
1956,2025-07-15,P006,14,96,1344
1957,2025-07-15,P007,11,44,484
1958,2025-07-15,P008,31,10,310
1959,2025-07-15,P009,7,136,952
1960,2025-07-15,P010,10,20,200
1961,2025-07-16,P001,83,26,2158
1962,2025-07-16,P002,17,29,493
1963,2025-07-16,P003,60,26,1560
1964,2025-07-16,P004,46,28,1288
1965,2025-07-16,P005,5,135,675
1966,2025-07-16,P006,16,96,1536
1967,2025-07-16,P007,13,44,572
1968,2025-07-16,P008,35,10,350
1969,2025-07-16,P009,6,136,816
1970,2025-07-16,P010,8,20,160
1971,2025-07-17,P001,84,26,2184
1972,2025-07-17,P002,24,29,696
1973,2025-07-17,P003,75,26,1950
1974,2025-07-17,P004,42,28,1176
1975,2025-07-17,P005,5,135,675
1976,2025-07-17,P006,15,96,1440
1977,2025-07-17,P007,14,44,616
1978,2025-07-17,P008,36,10,360
1979,2025-07-17,P009,5,136,680
1980,2025-07-17,P010,7,20,140
1981,2025-07-18,P001,80,26,2080
1982,2025-07-18,P002,17,29,493
1983,2025-07-18,P003,73,26,1898
1984,2025-07-18,P004,55,28,1540
1985,2025-07-18,P005,4,135,540
1986,2025-07-18,P006,17,96,1632
1987,2025-07-18,P007,12,44,528
1988,2025-07-18,P008,27,10,270
1989,2025-07-18,P009,6,136,816
1990,2025-07-18,P010,10,20,200
1991,2025-07-19,P001,82,26,2132
1992,2025-07-19,P002,21,29,609
1993,2025-07-19,P003,69,26,1794
1994,2025-07-19,P004,62,28,1736
1995,2025-07-19,P005,5,135,675
1996,2025-07-19,P006,17,96,1632
1997,2025-07-19,P007,14,44,616
1998,2025-07-19,P008,34,10,340
1999,2025-07-19,P009,6,136,816
2000,2025-07-19,P010,9,20,180
2001,2025-07-20,P001,85,26,2210
2002,2025-07-20,P002,22,29,638
2003,2025-07-20,P003,68,26,1768
2004,2025-07-20,P004,50,28,1400
2005,2025-07-20,P005,4,135,540
2006,2025-07-20,P006,22,96,2112
2007,2025-07-20,P007,15,44,660
2008,2025-07-20,P008,38,10,380
2009,2025-07-20,P009,7,136,952
2010,2025-07-20,P010,9,20,180
2011,2025-07-21,P001,90,26,2340
2012,2025-07-21,P002,24,29,696
2013,2025-07-21,P003,80,26,2080
2014,2025-07-21,P004,54,28,1512
2015,2025-07-21,P005,5,135,675
2016,2025-07-21,P006,14,96,1344
2017,2025-07-21,P007,12,44,528
2018,2025-07-21,P008,26,10,260
2019,2025-07-21,P009,6,136,816
2020,2025-07-21,P010,10,20,200
2021,2025-07-22,P001,90,26,2340
2022,2025-07-22,P002,23,29,667
2023,2025-07-22,P003,66,26,1716
2024,2025-07-22,P004,55,28,1540
2025,2025-07-22,P005,5,135,675
2026,2025-07-22,P006,18,96,1728
2027,2025-07-22,P007,13,44,572
2028,2025-07-22,P008,37,10,370
2029,2025-07-22,P009,7,136,952
2030,2025-07-22,P010,7,20,140
2031,2025-07-23,P001,84,26,2184
2032,2025-07-23,P002,18,29,522
2033,2025-07-23,P003,74,26,1924
2034,2025-07-23,P004,60,28,1680
2035,2025-07-23,P005,5,135,675
2036,2025-07-23,P006,13,96,1248
2037,2025-07-23,P007,13,44,572
2038,2025-07-23,P008,26,10,260
2039,2025-07-23,P009,6,136,816
2040,2025-07-23,P010,9,20,180
2041,2025-07-24,P001,93,26,2418
2042,2025-07-24,P002,23,29,667
2043,2025-07-24,P003,64,26,1664
2044,2025-07-24,P004,56,28,1568
2045,2025-07-24,P005,5,135,675
2046,2025-07-24,P006,16,96,1536
2047,2025-07-24,P007,12,44,528
2048,2025-07-24,P008,35,10,350
2049,2025-07-24,P009,6,136,816
2050,2025-07-24,P010,11,20,220
2051,2025-07-25,P001,77,26,2002
2052,2025-07-25,P002,24,29,696
2053,2025-07-25,P003,80,26,2080
2054,2025-07-25,P004,42,28,1176
2055,2025-07-25,P005,5,135,675
2056,2025-07-25,P006,15,96,1440
2057,2025-07-25,P007,11,44,484
2058,2025-07-25,P008,32,10,320
2059,2025-07-25,P009,6,136,816
2060,2025-07-25,P010,10,20,200
2061,2025-07-26,P001,96,26,2496
2062,2025-07-26,P002,22,29,638
2063,2025-07-26,P003,71,26,1846
2064,2025-07-26,P004,55,28,1540
2065,2025-07-26,P005,4,135,540
2066,2025-07-26,P006,17,96,1632
2067,2025-07-26,P007,14,44,616
2068,2025-07-26,P008,32,10,320
2069,2025-07-26,P009,6,136,816
2070,2025-07-26,P010,12,20,240
2071,2025-07-27,P001,94,26,2444
2072,2025-07-27,P002,23,29,667
2073,2025-07-27,P003,83,26,2158
2074,2025-07-27,P004,51,28,1428
2075,2025-07-27,P005,4,135,540
2076,2025-07-27,P006,19,96,1824
2077,2025-07-27,P007,12,44,528
2078,2025-07-27,P008,27,10,270
2079,2025-07-27,P009,6,136,816
2080,2025-07-27,P010,12,20,240
2081,2025-07-28,P001,93,26,2418
2082,2025-07-28,P002,20,29,580
2083,2025-07-28,P003,63,26,1638
2084,2025-07-28,P004,47,28,1316
2085,2025-07-28,P005,4,135,540
2086,2025-07-28,P006,18,96,1728
2087,2025-07-28,P007,12,44,528
2088,2025-07-28,P008,33,10,330
2089,2025-07-28,P009,7,136,952
2090,2025-07-28,P010,7,20,140
2091,2025-07-29,P001,99,26,2574
2092,2025-07-29,P002,24,29,696
2093,2025-07-29,P003,73,26,1898
2094,2025-07-29,P004,50,28,1400
2095,2025-07-29,P005,4,135,540
2096,2025-07-29,P006,17,96,1632
2097,2025-07-29,P007,11,44,484
2098,2025-07-29,P008,33,10,330
2099,2025-07-29,P009,6,136,816
2100,2025-07-29,P010,11,20,220
2101,2025-07-30,P001,92,26,2392
2102,2025-07-30,P002,22,29,638
2103,2025-07-30,P003,61,26,1586
2104,2025-07-30,P004,40,28,1120
2105,2025-07-30,P005,5,135,675
2106,2025-07-30,P006,18,96,1728
2107,2025-07-30,P007,13,44,572
2108,2025-07-30,P008,34,10,340
2109,2025-07-30,P009,6,136,816
2110,2025-07-30,P010,10,20,200
2111,2025-07-31,P001,83,26,2158
2112,2025-07-31,P002,22,29,638
2113,2025-07-31,P003,60,26,1560
2114,2025-07-31,P004,51,28,1428
2115,2025-07-31,P005,4,135,540
2116,2025-07-31,P006,16,96,1536
2117,2025-07-31,P007,13,44,572
2118,2025-07-31,P008,32,10,320
2119,2025-07-31,P009,6,136,816
2120,2025-07-31,P010,8,20,160
2121,2025-08-01,P001,77,26,2002
2122,2025-08-01,P002,21,29,609
2123,2025-08-01,P003,60,26,1560
2124,2025-08-01,P004,51,28,1428
2125,2025-08-01,P005,4,135,540
2126,2025-08-01,P006,19,96,1824
2127,2025-08-01,P007,10,44,440
2128,2025-08-01,P008,35,10,350
2129,2025-08-01,P009,7,136,952
2130,2025-08-01,P010,10,20,200
2131,2025-08-02,P001,107,26,2782
2132,2025-08-02,P002,18,29,522
2133,2025-08-02,P003,65,26,1690
2134,2025-08-02,P004,46,28,1288
2135,2025-08-02,P005,4,135,540
2136,2025-08-02,P006,19,96,1824
2137,2025-08-02,P007,15,44,660
2138,2025-08-02,P008,29,10,290
2139,2025-08-02,P009,7,136,952
2140,2025-08-02,P010,9,20,180
2141,2025-08-03,P001,92,26,2392
2142,2025-08-03,P002,21,29,609
2143,2025-08-03,P003,85,26,2210
2144,2025-08-03,P004,48,28,1344
2145,2025-08-03,P005,5,135,675
2146,2025-08-03,P006,21,96,2016
2147,2025-08-03,P007,14,44,616
2148,2025-08-03,P008,37,10,370
2149,2025-08-03,P009,8,136,1088
2150,2025-08-03,P010,7,20,140
2151,2025-08-04,P001,87,26,2262
2152,2025-08-04,P002,21,29,609
2153,2025-08-04,P003,61,26,1586
2154,2025-08-04,P004,40,28,1120
2155,2025-08-04,P005,4,135,540
2156,2025-08-04,P006,15,96,1440
2157,2025-08-04,P007,12,44,528
2158,2025-08-04,P008,34,10,340
2159,2025-08-04,P009,7,136,952
2160,2025-08-04,P010,10,20,200
2161,2025-08-05,P001,80,26,2080
2162,2025-08-05,P002,21,29,609
2163,2025-08-05,P003,61,26,1586
2164,2025-08-05,P004,44,28,1232
2165,2025-08-05,P005,5,135,675
2166,2025-08-05,P006,18,96,1728
2167,2025-08-05,P007,12,44,528
2168,2025-08-05,P008,25,10,250
2169,2025-08-05,P009,5,136,680
2170,2025-08-05,P010,11,20,220
2171,2025-08-06,P001,101,26,2626
2172,2025-08-06,P002,21,29,609
2173,2025-08-06,P003,61,26,1586
2174,2025-08-06,P004,60,28,1680
2175,2025-08-06,P005,4,135,540
2176,2025-08-06,P006,19,96,1824
2177,2025-08-06,P007,13,44,572
2178,2025-08-06,P008,34,10,340
2179,2025-08-06,P009,7,136,952
2180,2025-08-06,P010,8,20,160
2181,2025-08-07,P001,79,26,2054
2182,2025-08-07,P002,18,29,522
2183,2025-08-07,P003,65,26,1690
2184,2025-08-07,P004,58,28,1624
2185,2025-08-07,P005,4,135,540
2186,2025-08-07,P006,18,96,1728
2187,2025-08-07,P007,12,44,528
2188,2025-08-07,P008,34,10,340
2189,2025-08-07,P009,6,136,816
2190,2025-08-07,P010,11,20,220
2191,2025-08-08,P001,101,26,2626
2192,2025-08-08,P002,21,29,609
2193,2025-08-08,P003,87,26,2262
2194,2025-08-08,P004,45,28,1260
2195,2025-08-08,P005,6,135,810
2196,2025-08-08,P006,24,96,2304
2197,2025-08-08,P007,13,44,572
2198,2025-08-08,P008,34,10,340
2199,2025-08-08,P009,8,136,1088
2200,2025-08-08,P010,8,20,160
2201,2025-08-09,P001,108,26,2808
2202,2025-08-09,P002,17,29,493
2203,2025-08-09,P003,74,26,1924
2204,2025-08-09,P004,73,28,2044
2205,2025-08-09,P005,6,135,810
2206,2025-08-09,P006,23,96,2208
2207,2025-08-09,P007,17,44,748
2208,2025-08-09,P008,31,10,310
